-59.377685546875, 24.45849609375, 9884.67578125
-5.243408203125, 4.793212890625, 355.32684326171875
-45.520263671875, -5.059814453125, 445.0716857910156
-95.94873046875, -92.11572265625, 14714.830078125
-29.132568359375, 5.634033203125, 16760.44140625
15.81103515625, 5.696044921875, 12648.4482421875
-1.5341796875, 2.699951171875, 17758.18359375
-104.975830078125, -24.640869140625, 12179.953125
36.247802734375, 112.0908203125, 12721.3388671875
-92.741455078125, 65.71728515625, 10426.9931640625
118.38818359375, -21.416259765625, 14543.41015625
-101.51611328125, -51.76318359375, 16673.376953125
55.685546875, 93.64501953125, 11076.369140625
4.392822265625, -13.2314453125, 362.49798583984375
-41.9423828125, -83.9560546875, 12613.3828125
-107.851806640625, -94.947509765625, 11276.9443359375
-59.12060546875, -33.84619140625, 17254.390625
50.7890625, 34.91845703125, 14376.79296875
44.2255859375, 62.9453125, 15788.2978515625
-106.387451171875, 54.85107421875, 13293.2705078125
-39.070556640625, -98.259765625, 14009.7626953125
-8.73779296875, -65.917724609375, 14938.888671875
-19.072021484375, -55.959228515625, 12692.5078125
3.49658203125, -9.73046875, 405.1886291503906
86.34765625, -1.029052734375, 13668.666015625
-57.212890625, -81.300048828125, 12737.27734375
-47.135498046875, -24.670166015625, 9362.7451171875
8.949462890625, -3.14794921875, 660.2313232421875
-0.215576171875, 11.28125, 392.7078857421875
112.83251953125, 111.32177734375, 12071.91015625
-5.848876953125, -86.541748046875, 6371.92236328125
-5.337646484375, 12.181884765625, 627.78857421875
-58.1943359375, 107.59326171875, 11937.2021484375
-73.33544921875, -56.829345703125, 11354.1015625
52.92529296875, -34.408203125, 14970.45703125
-42.72265625, -29.01806640625, 16173.9921875
-110.09130859375, -69.791259765625, 8460.59375
51.642578125, -88.2421875, 15439.2265625
-109.79345703125, 21.004150390625, 10431.064453125
1.464599609375, 0.728515625, 508.77093505859375
-68.587646484375, -17.162841796875, 12660.314453125
-109.273193359375, -18.386962890625, 12865.26171875
73.35986328125, -118.38330078125, 2237.45849609375
90.5771484375, 87.34521484375, 11474.0400390625
118.328125, -3.261474609375, 9620.7236328125
-41.374755859375, -5.739013671875, 944.928466796875
18.431396484375, 113.37841796875, 12040.6640625
-80.020263671875, 64.5234375, 12652.59375
0.3701171875, 4.7509765625, 588.3908081054688
7.465087890625, -11.816162109375, 446.9747314453125
-91.89208984375, 18.53076171875, 4339.57666015625
110.30029296875, 114.88427734375, 11524.515625
-64.2431640625, 27.85400390625, 17196.064453125
12.439697265625, -32.0244140625, 11269.796875
-106.072021484375, -81.77197265625, 8346.59765625
-58.3525390625, -4.266845703125, 1515.9959716796875
41.147705078125, -24.3701171875, 4836.90966796875
-37.52392578125, 10.25390625, 11937.4765625
-39.138427734375, -36.78271484375, 1771.876953125
-38.77880859375, 85.11181640625, 937.0023193359375
-28.302734375, 19.11328125, 11464.5517578125
116.19677734375, -47.686767578125, 11344.8515625
101.79052734375, -10.002685546875, 13488.6669921875
2.96630859375, -4.719482421875, 502.0753479003906
12.678955078125, -46.5966796875, 12672.1650390625
-50.671875, -81.284912109375, 10253.8115234375
74.11962890625, -6.32421875, 12995.32421875
3.9228515625, 4.004638671875, 388.4224548339844
-35.235107421875, 26.21728515625, 7677.7529296875
-3.075927734375, -7.039306640625, 849.5228271484375
-36.087158203125, -83.03759765625, 12163.1474609375
-74.52880859375, -109.171875, 13407.9306640625
36.729248046875, -15.279296875, 10267.7939453125
-120.714111328125, -16.110595703125, 13577.455078125
101.17822265625, -73.65673828125, 17297.93359375
-99.72412109375, -70.224609375, 17250.451171875
-16.101806640625, 118.06884765625, 15913.212890625
3.289794921875, -0.831787109375, 571.3803100585938
95.318359375, -72.707763671875, 9826.3046875
23.86474609375, -59.171875, 1071.906494140625
87.5908203125, -73.39990234375, 12682.083984375
-118.803466796875, -103.565673828125, 12611.009765625
-63.546875, -98.66455078125, 10690.474609375
14.328857421875, 1.22900390625, 1487.572509765625
-111.901123046875, -94.228271484375, 13128.6337890625
49.0478515625, -26.7294921875, 3403.083740234375
71.0146484375, 118.1826171875, 9360.9775390625
-36.67041015625, 110.689453125, 15830.091796875
-57.633056640625, -4.68359375, 10390.0693359375
54.2119140625, 40.8037109375, 7338.826171875
-88.792236328125, -33.124755859375, 6357.7607421875
-60.447021484375, -25.310791015625, 7980.99609375
7.078125, -12.107177734375, 408.06317138671875
-5.239501953125, 6.197998046875, 389.3034362792969
121.9794921875, -82.00244140625, 16979.4453125
22.75439453125, -125.105712890625, 393.9088439941406
2.3408203125, 4.647705078125, 390.0611877441406
-1.154296875, 35.865478515625, 17396.9921875
-0.373779296875, 7.990234375, 199.50503540039062
58.10498046875, 58.94873046875, 16027.255859375
88.416015625, 18.72021484375, 8603.9892578125
-75.735595703125, -119.624755859375, 10675.9326171875
6.24267578125, 5.79052734375, 556.496826171875
28.313720703125, 98.376953125, 12125.4169921875
99.5322265625, -6.577392578125, 12023.89453125
45.61572265625, 58.712890625, 450.9071044921875
12.86328125, 20.0185546875, 12514.1611328125
-27.003662109375, 90.5927734375, 17476.26171875
107.388671875, -92.068603515625, 11445.767578125
4.384765625, -7.599365234375, 494.96148681640625
-11.907470703125, 82.484375, 10263.3017578125
-9.478271484375, 85.3984375, 1836.052490234375
-27.58740234375, 63.31591796875, 9594.8076171875
-74.02587890625, 80.103515625, 10550.904296875
-78.241455078125, -84.48486328125, 14721.787109375
-69.212158203125, 18.936767578125, 17040.001953125
-78.43408203125, -82.240478515625, 12060.4921875
72.74560546875, -83.648681640625, 17546.3828125
